booking_id,booking_date,sales_channel,adult_count,child_count,returning_customer,previous_cancellations,previous_no_shows,booking_status,booking_value,days_until_checkin,weekday_nights,weekend_nights,meal_plan,parking_included,room_type,customer_special_requests
INN16893,2018-08-09,онлайн_бронирование,2,1,True,1,3,отказ_брони,17800.0,25,2,0,тип_питания_1,False,тип_1,0
INN16894,2020-02-26,онлайн_бронирование,2,1,False,0,0,нет_отказа,89000.0,122,8,2,тип_питания_1,False,тип_1,1
INN16895,2021-07-30,онлайн_бронирование,2,1,True,0,1,нет_отказа,20100.0,192,3,0,тип_питания_1,False,тип_1,0
INN16896,2017-01-02,корпоративное_бронирование,1,0,False,0,0,нет_отказа,0.0,15,5,2,тип_питания_1,False,тип_1,0
INN16897,2018-03-01,корпоративное_бронирование,1,0,True,0,1,нет_отказа,100500.0,87,11,4,тип_питания_2,False,тип_1,0
INN16898,2018-07-03,онлайн_бронирование,2,0,False,0,0,нет_отказа,140700.0,11,15,6,тип_питания_1,False,тип_1,0
INN16899,2019-03-08,онлайн_бронирование,2,0,True,0,1,нет_отказа,257082.0,4,12,4,тип_питания_1,False,тип_4,2
INN16900,2020-01-06,корпоративное_бронирование,3,1,False,0,0,нет_отказа,13400.0,222,2,0,тип_питания_1,False,тип_1,0
INN16901,2018-05-08,офлайн_бронирование,300,0,False,0,0,отказ_брони,13190.9,192,1,0,не выбран,False,тип_4,0
INN16902,2020-08-21,офлайн_бронирование,2,1,False,0,0,нет_отказа,142400.0,273,12,4,тип_питания_1,False,тип_1,0
INN16903,2021-05-09,офлайн_бронирование,2,1,True,0,1,нет_отказа,80100.0,217,7,2,тип_питания_1,False,тип_1,0
INN16904,2022-10-15,офлайн_бронирование,2,1,True,0,2,нет_отказа,46900.0,8,5,2,тип_питания_1,False,тип_1,1
INN16905,2023-09-26,офлайн_бронирование,2,1,True,0,3,нет_отказа,62300.0,5,5,2,тип_питания_2,False,тип_4,0
INN16906,2024-10-18,офлайн_бронирование,2,1,True,0,4,нет_отказа,0.0,76,5,0,тип_питания_1,False,тип_1,2
INN16907,2018-05-13,онлайн_бронирование,2,2,False,0,0,отказ_брони,60300.0,83,7,2,тип_питания_1,False,тип_1,1
INN16908,2018-06-01,онлайн_бронирование,2,2,False,1,0,отказ_брони,53600.0,90,6,2,тип_питания_1,False,тип_1,1
INN16909,2018-06-13,онлайн_бронирование,2,2,False,2,0,отказ_брони,93800.0,19,10,4,не выбран,False,тип_6,0
INN16910,2018-06-23,онлайн_бронирование,2,2,False,3,0,отказ_брони,6700.0,221,1,0,тип_питания_1,False,тип_1,1
INN16911,2018-04-16,офлайн_бронирование,2,0,False,0,0,нет_отказа,93800.0,90,10,4,тип_питания_1,False,тип_1,0
INN16912,2017-05-04,онлайн_бронирование,3,0,False,0,0,отказ_брони,310237.4,62,12,4,тип_питания_1,False,тип_4,1
INN16913,2018-04-17,корпоративное_бронирование,1,2,False,0,0,нет_отказа,107200.0,90,12,4,тип_питания_1,False,тип_1,0
INN16914,2017-07-23,корпоративное_бронирование,1,0,False,0,0,нет_отказа,46900.0,76,5,2,тип_питания_1,False,тип_4,1
INN16915,2020-03-05,офлайн_бронирование,3,0,False,0,0,отказ_брони,53600.0,73,6,2,тип_питания_1,False,тип_1,2
INN16916,2018-04-18,онлайн_бронирование,3,1,False,0,0,нет_отказа,71200.0,117,6,2,тип_питания_1,False,тип_1,2
INN16917,2018-07-24,корпоративное_бронирование,2,0,False,0,0,отказ_брони,100500.0,222,11,4,тип_питания_1,False,тип_1,0
INN16918,2017-06-18,онлайн_бронирование,1,1,False,0,0,нет_отказа,71200.0,28,6,2,тип_питания_1,False,тип_1,1
INN16919,2018-04-22,онлайн_бронирование,1,1,True,0,1,нет_отказа,46900.0,106,5,2,тип_питания_2,False,тип_1,1
INN16920,2018-10-29,онлайн_бронирование,1,1,True,0,2,нет_отказа,67000.0,72,8,2,тип_питания_2,False,тип_1,2
INN16921,2018-05-12,корпоративное_бронирование,2,1,True,0,1,нет_отказа,46900.0,63,5,2,тип_питания_1,False,тип_2,3
INN16922,2017-11-20,онлайн_бронирование,1,1,False,0,0,нет_отказа,74039.1,71,5,0,тип_питания_1,False,тип_1,0
INN16923,2018-08-15,корпоративное_бронирование,3,0,False,0,0,нет_отказа,26700.0,122,3,0,тип_питания_1,False,тип_1,1
INN16924,2018-06-03,офлайн_бронирование,2,1,False,0,0,нет_отказа,60300.0,111,7,2,тип_питания_1,False,тип_1,0
INN16925,2018-12-06,офлайн_бронирование,2,1,True,0,1,нет_отказа,93800.0,103,10,4,тип_питания_1,False,тип_1,0
INN16926,2020-01-08,офлайн_бронирование,2,1,True,0,2,нет_отказа,93800.0,85,10,4,тип_питания_1,False,тип_4,0
INN16927,2020-08-06,офлайн_бронирование,2,1,True,0,3,нет_отказа,17800.0,63,2,0,тип_питания_1,False,тип_5,1
INN16928,2020-04-06,офлайн_бронирование,1,0,True,1,1,отказ_брони,60300.0,210,7,2,тип_питания_1,False,тип_4,0
INN16929,2020-04-24,офлайн_бронирование,1,0,True,2,1,отказ_брони,53600.0,34,6,2,тип_питания_1,False,тип_1,1
INN16930,2020-05-05,офлайн_бронирование,100,0,True,3,1,нет_отказа,71200.0,5,6,2,тип_питания_1,False,тип_1,1
INN16931,2019-12-10,офлайн_бронирование,1,0,False,0,0,нет_отказа,0.0,12,15,6,не выбран,False,тип_1,0
INN16932,2020-10-16,онлайн_бронирование,2,0,True,1,1,отказ_брони,124600.0,185,10,4,тип_питания_1,False,тип_1,1
INN16933,2019-09-22,онлайн_бронирование,2,0,True,0,1,отказ_брони,100500.0,71,11,4,тип_питания_1,False,тип_1,1
INN16934,2017-12-08,офлайн_бронирование,100,1,False,0,0,нет_отказа,67000.0,77,8,2,тип_питания_1,False,тип_1,0
INN16935,2019-05-02,офлайн_бронирование,1,1,True,0,1,нет_отказа,20100.0,24,3,0,тип_питания_1,False,тип_1,0
INN16936,2017-06-04,онлайн_бронирование,3,1,True,1,1,нет_отказа,113900.0,89,13,4,тип_питания_1,False,тип_2,1
INN16937,2018-11-25,онлайн_бронирование,3,1,True,1,2,отказ_брони,73700.0,21,9,2,тип_питания_1,False,тип_4,2
INN16938,2018-12-06,онлайн_бронирование,3,1,True,2,2,отказ_брони,80400.0,114,10,2,тип_питания_1,False,тип_1,1
INN16939,2018-12-17,онлайн_бронирование,3,1,True,3,2,нет_отказа,6700.0,135,1,0,тип_питания_1,False,тип_2,0
INN16940,2018-10-13,корпоративное_бронирование,3,0,False,0,0,отказ_брони,67000.0,79,8,2,тип_питания_1,False,тип_1,1
INN16941,2018-01-17,онлайн_бронирование,1,0,False,0,0,отказ_брони,93800.0,106,10,4,тип_питания_1,False,тип_4,1
INN16942,2017-02-11,онлайн_бронирование,2,0,False,0,0,нет_отказа,53600.0,11,6,2,не выбран,False,тип_4,2
INN16943,2020-07-29,офлайн_бронирование,2,0,False,0,0,нет_отказа,62300.0,300,5,2,тип_питания_2,False,тип_1,3
INN16944,2019-05-18,корпоративное_бронирование,1,1,False,0,0,нет_отказа,46900.0,94,5,2,тип_питания_1,False,тип_1,1
INN16945,2019-04-01,онлайн_бронирование,1,0,False,0,0,отказ_брони,46900.0,221,5,2,тип_питания_1,False,тип_1,1
INN16946,2018-04-19,корпоративное_бронирование,1,0,False,0,0,нет_отказа,107200.0,50,12,4,тип_питания_1,False,тип_1,2
INN16947,2019-03-21,корпоративное_бронирование,1,0,True,0,1,нет_отказа,33500.0,157,5,0,тип_питания_1,False,тип_1,1
INN16948,2019-12-15,корпоративное_бронирование,1,0,True,0,2,отказ_брони,0.0,210,5,0,тип_питания_1,False,тип_1,1
INN16949,2020-01-10,корпоративное_бронирование,1,0,True,1,2,нет_отказа,62300.0,80,5,2,тип_питания_1,False,тип_1,1
INN16950,2020-10-27,онлайн_бронирование,3,0,False,0,0,нет_отказа,192469.0,67,10,4,тип_питания_1,False,тип_1,0
INN16951,2019-09-24,офлайн_бронирование,1,0,False,0,0,нет_отказа,80400.0,217,10,2,тип_питания_1,False,тип_5,0
INN16952,2020-10-24,офлайн_бронирование,1,0,True,0,1,отказ_брони,93800.0,45,10,4,тип_питания_1,False,тип_6,0
INN16953,2020-10-31,офлайн_бронирование,1,0,True,1,1,нет_отказа,60300.0,94,7,2,тип_питания_1,False,тип_1,0
INN16954,2022-01-29,офлайн_бронирование,1,0,True,1,2,нет_отказа,140700.0,157,15,6,тип_питания_1,False,тип_1,1
INN16955,2023-06-25,офлайн_бронирование,1,0,True,1,3,нет_отказа,89000.0,8,8,2,не выбрант,False,тип_1,1
INN16956,2020-07-27,онлайн_бронирование,1,0,True,1,1,нет_отказа,93800.0,24,10,4,тип_питания_1,False,тип_1,1
INN16957,2021-07-21,онлайн_бронирование,1,0,True,1,2,отказ_брони,13400.0,185,2,0,тип_питания_1,False,тип_1,2
INN16958,2017-06-23,корпоративное_бронирование,1,0,False,0,0,нет_отказа,46900.0,160,5,2,тип_питания_1,True,тип_1,0
INN16959,2018-02-09,офлайн_бронирование,3,0,False,0,0,нет_отказа,46900.0,80,5,2,тип_питания_1,False,тип_1,1
INN16960,2018-01-06,онлайн_бронирование,2,1,False,0,0,нет_отказа,67000.0,124,8,2,тип_питания_1,False,тип_4,1
INN16961,2018-11-22,офлайн_бронирование,1,0,False,0,0,нет_отказа,46900.0,55,5,2,тип_питания_1,False,тип_1,2
INN16962,2018-12-22,онлайн_бронирование,2,0,False,0,0,нет_отказа,26800.0,34,4,0,тип_питания_1,False,тип_1,0
INN16963,2017-04-01,онлайн_бронирование,3,0,False,0,0,отказ_брони,33500.0,122,5,0,тип_питания_1,False,тип_1,0
INN16964,2017-04-08,онлайн_бронирование,3,0,False,1,0,нет_отказа,6700.0,34,1,0,тип_питания_1,False,тип_4,1
INN16965,2018-02-17,онлайн_бронирование,3,0,True,1,1,нет_отказа,53600.0,5,6,2,тип_питания_1,False,тип_1,2
INN16966,2018-01-02,онлайн_бронирование,1,1,False,0,0,нет_отказа,71200.0,123,6,2,тип_питания_1,False,тип_1,0
INN16967,2018-12-20,корпоративное_бронирование,2,0,False,0,0,нет_отказа,60300.0,88,7,2,тип_питания_1,False,тип_1,1
INN16968,2019-09-16,корпоративное_бронирование,2,0,True,0,1,нет_отказа,80100.0,87,7,2,тип_питания_1,False,тип_1,1
INN16969,2021-03-06,корпоративное_бронирование,2,0,True,0,2,нет_отказа,73700.0,18,9,2,тип_питания_1,False,тип_1,0
INN16970,2018-06-13,корпоративное_бронирование,3,0,False,0,0,нет_отказа,0.0,150,8,2,не выбран,False,тип_1,0
INN16971,2020-03-06,корпоративное_бронирование,1,0,False,0,0,нет_отказа,106800.0,92,10,2,тип_питания_2,False,тип_1,2
INN16972,2020-12-14,корпоративное_бронирование,1,0,True,0,1,нет_отказа,93800.0,62,10,4,тип_питания_1,False,тип_1,0
INN16973,2022-03-13,корпоративное_бронирование,1,0,True,0,2,нет_отказа,80400.0,18,10,2,не выбрант,False,тип_1,2
INN16974,2017-04-18,онлайн_бронирование,2,2,False,0,0,нет_отказа,46900.0,7,5,2,тип_питания_1,False,тип_5,0
INN16975,2018-01-05,онлайн_бронирование,2,2,True,0,1,нет_отказа,46900.0,7,5,2,тип_питания_1,False,тип_1,0
INN16976,2018-11-18,онлайн_бронирование,2,2,True,0,2,нет_отказа,67000.0,300,8,2,тип_питания_1,False,тип_2,0
INN16977,2018-08-30,офлайн_бронирование,2,0,True,0,1,нет_отказа,203520.4,175,10,2,тип_питания_1,False,тип_4,0
INN16978,2020-05-17,онлайн_бронирование,3,0,True,1,1,отказ_брони,46900.0,97,5,2,тип_питания_1,False,тип_1,3
INN16979,2020-05-24,онлайн_бронирование,3,0,True,2,1,отказ_брони,27006.2,63,2,0,тип_питания_1,False,тип_1,0
INN16980,2020-06-09,онлайн_бронирование,3,0,True,3,1,нет_отказа,67000.0,117,8,2,тип_питания_2,False,тип_4,1
INN16981,2021-09-02,онлайн_бронирование,3,0,True,3,2,нет_отказа,44500.0,25,5,0,тип_питания_1,False,тип_6,0
INN16982,2022-08-03,онлайн_бронирование,3,0,True,3,3,нет_отказа,46900.0,90,5,2,тип_питания_1,False,тип_1,0
INN16983,2020-11-05,онлайн_бронирование,3,1,False,0,0,нет_отказа,46900.0,45,5,2,тип_питания_1,False,тип_1,1
INN16984,2021-07-01,онлайн_бронирование,300,1,True,0,1,нет_отказа,100500.0,150,11,4,тип_питания_2,False,тип_4,0
INN16985,2022-10-09,онлайн_бронирование,3,1,True,0,2,нет_отказа,124600.0,6,10,4,не выбран,False,тип_1,2
INN16986,2024-02-25,онлайн_бронирование,3,1,True,0,3,отказ_брони,6700.0,111,1,0,тип_питания_1,False,тип_1,0
INN16987,2020-12-25,онлайн_бронирование,1,2,False,0,0,нет_отказа,89000.0,80,8,2,тип_питания_1,True,тип_1,2
INN16988,2019-06-29,онлайн_бронирование,1,1,False,0,0,нет_отказа,17800.0,7,2,0,тип_питания_2,False,тип_4,1
INN16989,2020-08-12,онлайн_бронирование,1,1,True,0,1,нет_отказа,62300.0,124,5,2,тип_питания_1,False,тип_4,0
INN16990,2021-11-12,онлайн_бронирование,100,1,True,0,2,нет_отказа,46900.0,34,5,2,тип_питания_2,False,тип_1,0
INN16991,2022-10-06,онлайн_бронирование,1,1,True,0,3,нет_отказа,46900.0,71,5,2,тип_питания_1,False,тип_1,1
INN16992,2017-01-31,онлайн_бронирование,100,1,False,0,0,нет_отказа,13400.0,121,2,0,тип_питания_1,False,тип_1,0
INN16993,2018-03-04,онлайн_бронирование,1,1,True,0,1,нет_отказа,124600.0,205,10,4,тип_питания_1,False,тип_6,0
INN16994,2018-09-21,онлайн_бронирование,1,1,True,0,2,нет_отказа,26700.0,90,3,0,не выбран,False,тип_4,0
INN16995,2018-09-29,корпоративное_бронирование,2,0,False,0,0,нет_отказа,33500.0,122,5,0,тип_питания_1,False,тип_1,1
INN16996,2019-09-03,корпоративное_бронирование,2,0,True,0,1,нет_отказа,13400.0,221,2,0,тип_питания_1,False,тип_1,0
INN16997,2017-08-16,офлайн_бронирование,1,1,True,1,1,нет_отказа,46900.0,106,5,2,тип_питания_1,False,тип_1,3
INN16998,2020-01-14,онлайн_бронирование,1,0,True,1,1,отказ_брони,6700.0,28,1,0,тип_питания_1,False,тип_4,0
INN16999,2017-07-08,корпоративное_бронирование,1,0,False,0,0,нет_отказа,93800.0,160,10,4,тип_питания_1,False,тип_1,1
INN17000,2018-11-29,офлайн_бронирование,2,0,True,0,1,нет_отказа,46900.0,175,5,2,тип_питания_1,False,тип_1,0
INN17001,2020-04-20,офлайн_бронирование,2,0,True,0,2,нет_отказа,80100.0,21,7,2,тип_питания_2,False,тип_1,1
INN17002,2018-10-17,онлайн_бронирование,1,0,False,0,0,нет_отказа,53600.0,135,6,2,тип_питания_1,False,тип_4,0
INN17003,2019-07-17,онлайн_бронирование,1,0,True,0,1,нет_отказа,104148.7,106,5,2,тип_питания_1,False,тип_1,0
INN17004,2020-08-20,онлайн_бронирование,200,1,False,0,0,отказ_брони,67000.0,63,8,2,тип_питания_1,False,тип_1,1
INN17005,2018-05-10,корпоративное_бронирование,3,0,True,0,1,нет_отказа,93800.0,150,10,4,тип_питания_1,False,тип_1,2
INN17006,2019-08-31,корпоративное_бронирование,3,0,True,0,2,нет_отказа,53600.0,19,6,2,не выбран,False,тип_4,1
INN17007,2020-04-04,корпоративное_бронирование,3,0,True,0,3,нет_отказа,13400.0,75,2,0,тип_питания_1,False,тип_1,0
INN17008,2020-12-20,офлайн_бронирование,1,0,True,1,1,отказ_брони,60300.0,114,7,2,тип_питания_1,False,тип_1,0
INN17009,2021-01-01,офлайн_бронирование,1,0,True,2,1,нет_отказа,73700.0,25,9,2,тип_питания_1,False,тип_1,0
INN17010,2017-03-24,онлайн_бронирование,1,0,True,1,1,нет_отказа,101623.7,145,6,2,не выбран,False,тип_1,1
INN17011,2017-09-09,офлайн_бронирование,1,0,True,1,1,отказ_брони,26800.0,181,4,0,тип_питания_1,False,тип_1,1
INN17012,2017-12-04,корпоративное_бронирование,2,0,True,1,1,нет_отказа,0.0,2,5,2,тип_питания_1,False,тип_1,2
INN17013,2018-03-20,офлайн_бронирование,100,0,True,1,1,нет_отказа,60300.0,69,7,2,тип_питания_1,False,тип_1,0
INN17014,2020-12-16,онлайн_бронирование,3,0,False,0,0,нет_отказа,0.0,199,9,2,тип_питания_1,False,тип_1,0
INN17015,2020-01-05,корпоративное_бронирование,200,1,False,0,0,нет_отказа,20100.0,117,3,0,тип_питания_1,False,тип_1,0
INN17016,2020-03-17,офлайн_бронирование,2,0,True,0,1,отказ_брони,26700.0,209,3,0,тип_питания_1,False,тип_1,0
INN17017,2020-03-29,офлайн_бронирование,2,0,True,1,1,отказ_брони,46900.0,55,5,2,тип_питания_2,False,тип_1,1
INN17018,2020-04-06,офлайн_бронирование,2,0,True,2,1,отказ_брони,20100.0,24,3,0,тип_питания_1,False,тип_4,0
INN17019,2020-04-17,офлайн_бронирование,2,0,True,3,1,отказ_брони,80100.0,221,7,2,тип_питания_1,False,тип_1,0
INN17020,2020-03-01,офлайн_бронирование,2,0,False,0,0,отказ_брони,93800.0,62,10,4,тип_питания_1,False,тип_4,0
INN17021,2020-03-09,офлайн_бронирование,2,0,False,1,0,отказ_брони,53600.0,117,6,2,тип_питания_1,False,тип_1,0
INN17022,2020-03-24,офлайн_бронирование,2,0,False,2,0,нет_отказа,46725.6,12,4,0,тип_питания_1,False,тип_1,0
INN17023,2017-05-17,офлайн_бронирование,1,0,True,0,1,нет_отказа,53600.0,10,6,2,тип_питания_1,False,тип_1,1
INN17024,2018-08-04,офлайн_бронирование,100,0,True,0,2,нет_отказа,93800.0,185,10,4,тип_питания_2,False,тип_4,0
INN17025,2019-06-08,офлайн_бронирование,1,0,True,0,3,нет_отказа,46900.0,7,5,2,тип_питания_1,False,тип_1,0
INN17026,2018-08-23,офлайн_бронирование,2,2,False,0,0,нет_отказа,46900.0,115,5,2,тип_питания_1,False,тип_1,0
INN17027,2019-04-18,офлайн_бронирование,2,2,True,0,1,нет_отказа,53600.0,192,6,2,тип_питания_1,False,тип_1,1
INN17028,2020-05-04,офлайн_бронирование,2,2,True,0,2,нет_отказа,89000.0,7,8,2,тип_питания_1,False,тип_1,0
INN17029,2017-07-27,офлайн_бронирование,3,1,True,0,1,нет_отказа,53600.0,117,6,2,тип_питания_1,False,тип_1,1
INN17030,2018-02-23,офлайн_бронирование,1,0,False,0,0,отказ_брони,17800.0,96,2,0,тип_питания_1,False,тип_1,1
INN17031,2018-11-28,офлайн_бронирование,2,0,False,0,0,нет_отказа,73700.0,121,9,2,не выбран,False,тип_7,0
INN17032,2018-12-08,офлайн_бронирование,2,0,True,1,1,нет_отказа,0.0,106,7,2,тип_питания_1,False,тип_1,2
INN17033,2019-09-29,офлайн_бронирование,2,0,True,1,2,нет_отказа,33500.0,88,5,0,тип_питания_1,False,тип_1,2
INN17034,2020-06-11,офлайн_бронирование,2,0,True,1,3,нет_отказа,73700.0,4,9,2,не выбран,False,тип_1,1
INN17035,2017-04-21,корпоративное_бронирование,2,0,False,0,0,нет_отказа,133487.0,106,5,2,тип_питания_1,False,тип_1,0
INN17036,2019-01-13,корпоративное_бронирование,1,0,False,0,0,нет_отказа,140700.0,12,15,6,тип_питания_2,False,тип_1,1
INN17037,2019-10-22,корпоративное_бронирование,1,0,True,0,1,нет_отказа,73700.0,18,9,2,тип_питания_1,False,тип_1,1
INN17038,2018-12-03,онлайн_бронирование,2,1,False,0,0,нет_отказа,93800.0,122,10,4,тип_питания_1,False,тип_1,1
INN17039,2018-12-23,онлайн_бронирование,2,0,False,0,0,нет_отказа,89000.0,63,8,2,тип_питания_1,False,тип_1,2
INN17040,2019-12-21,онлайн_бронирование,2,0,True,0,1,нет_отказа,80100.0,92,7,2,тип_питания_1,False,тип_1,1
INN17041,2020-08-04,онлайн_бронирование,2,0,True,0,2,нет_отказа,93800.0,50,10,4,тип_питания_1,False,тип_1,1
INN17042,2019-08-26,корпоративное_бронирование,1,1,False,0,0,нет_отказа,317076.8,192,15,6,тип_питания_1,False,тип_1,2
INN17043,2020-12-03,корпоративное_бронирование,1,1,True,0,1,нет_отказа,53600.0,115,6,2,тип_питания_1,False,тип_1,0
INN17044,2017-04-19,онлайн_бронирование,1,0,False,0,0,отказ_брони,71200.0,300,6,2,тип_питания_1,False,тип_2,1
INN17045,2017-04-27,онлайн_бронирование,1,0,False,1,0,нет_отказа,0.0,7,10,4,тип_питания_1,False,тип_1,1
INN17046,2018-01-27,онлайн_бронирование,1,0,True,1,1,нет_отказа,113900.0,273,13,4,не выбран,False,тип_1,0
INN17047,2018-08-07,онлайн_бронирование,1,0,True,1,2,отказ_брони,15577.6,62,1,0,тип_питания_2,False,тип_1,0
INN17048,2019-07-09,онлайн_бронирование,3,1,True,1,1,отказ_брони,140700.0,160,15,6,тип_питания_1,False,тип_1,1
INN17049,2019-07-18,онлайн_бронирование,3,1,True,2,1,нет_отказа,62300.0,24,5,2,тип_питания_1,False,тип_1,1
INN17050,2020-04-01,онлайн_бронирование,3,1,True,2,2,отказ_брони,60300.0,45,7,2,тип_питания_2,False,тип_4,0
INN17051,2020-04-15,онлайн_бронирование,3,1,True,3,2,отказ_брони,207570.0,222,11,4,тип_питания_1,False,тип_1,1
INN17052,2020-04-25,онлайн_бронирование,3,1,True,4,2,нет_отказа,0.0,126,3,0,тип_питания_1,False,тип_1,0
INN17053,2018-03-03,корпоративное_бронирование,3,0,True,1,1,отказ_брони,18236.1,83,1,0,тип_питания_1,False,тип_1,0
INN17054,2017-08-13,онлайн_бронирование,1,2,False,0,0,отказ_брони,20100.0,62,3,0,тип_питания_1,False,тип_4,1
INN17055,2017-08-27,онлайн_бронирование,1,2,False,1,0,отказ_брони,107200.0,103,12,4,тип_питания_1,False,тип_1,1
INN17056,2017-09-08,онлайн_бронирование,1,2,False,2,0,нет_отказа,67000.0,2,8,2,тип_питания_1,False,тип_1,1
INN17057,2020-03-13,офлайн_бронирование,3,0,False,0,0,нет_отказа,93800.0,89,10,4,тип_питания_2,False,тип_1,1
INN17058,2020-03-31,корпоративное_бронирование,2,0,True,0,1,нет_отказа,46900.0,96,5,2,не выбран,False,тип_1,2
INN17059,2021-08-19,корпоративное_бронирование,2,0,True,0,2,нет_отказа,46900.0,124,5,2,тип_питания_1,False,тип_1,1
INN17060,2018-07-09,офлайн_бронирование,2,0,False,0,0,нет_отказа,46900.0,111,5,2,тип_питания_1,False,тип_6,2
INN17061,2018-11-06,офлайн_бронирование,1,0,False,0,0,нет_отказа,46900.0,124,5,2,тип_питания_1,False,тип_1,2
INN17062,2020-07-20,онлайн_бронирование,2,1,True,1,1,нет_отказа,62300.0,6,5,2,тип_питания_1,False,тип_1,0
INN17063,2018-08-18,офлайн_бронирование,3,1,False,0,0,нет_отказа,6700.0,73,1,0,тип_питания_1,False,тип_1,0
INN17064,2019-11-06,офлайн_бронирование,300,1,True,0,1,нет_отказа,107200.0,92,12,4,тип_питания_1,False,тип_1,0
INN17065,2021-03-03,офлайн_бронирование,3,1,True,0,2,нет_отказа,53600.0,69,6,2,тип_питания_1,False,тип_1,0
INN17066,2021-09-10,офлайн_бронирование,3,1,True,0,3,нет_отказа,6700.0,117,1,0,тип_питания_1,False,тип_1,1
INN17067,2017-02-28,корпоративное_бронирование,300,0,True,1,1,отказ_брони,20379.0,67,2,0,не выбран,True,тип_4,0
INN17068,2019-10-29,онлайн_бронирование,1,2,False,0,0,нет_отказа,46900.0,96,5,2,не выбран,False,тип_1,1
INN17069,2020-09-03,корпоративное_бронирование,3,1,False,0,0,нет_отказа,113900.0,145,13,4,тип_питания_2,False,тип_1,0
INN17070,2019-11-09,корпоративное_бронирование,2,1,False,0,0,нет_отказа,80400.0,45,10,2,тип_питания_1,False,тип_1,2
INN17071,2018-09-30,онлайн_бронирование,1,1,False,0,0,нет_отказа,100500.0,76,11,4,тип_питания_1,False,тип_1,0
INN17072,2020-07-04,офлайн_бронирование,3,2,False,0,0,нет_отказа,46900.0,217,5,2,тип_питания_2,False,тип_4,0
INN17073,2021-12-08,офлайн_бронирование,3,2,True,0,1,нет_отказа,0.0,144,4,0,тип_питания_1,False,тип_5,2
INN17074,2023-01-17,офлайн_бронирование,3,2,True,0,2,отказ_брони,13400.0,76,2,0,тип_питания_2,False,тип_1,2
INN17075,2017-07-07,офлайн_бронирование,3,0,False,0,0,отказ_брони,53600.0,199,6,2,тип_питания_1,False,тип_1,1
INN17076,2017-07-27,офлайн_бронирование,3,0,False,1,0,отказ_брони,60300.0,192,7,2,тип_питания_1,False,тип_1,1
INN17077,2018-07-30,офлайн_бронирование,3,0,True,1,1,отказ_брони,67000.0,90,8,2,тип_питания_1,False,тип_1,0
INN17078,2019-05-21,офлайн_бронирование,2,0,False,0,0,нет_отказа,46900.0,79,5,2,тип_питания_1,False,тип_1,0
INN17079,2020-06-28,офлайн_бронирование,2,0,True,0,1,нет_отказа,46900.0,71,5,2,тип_питания_1,False,тип_1,1
INN17080,2021-12-01,офлайн_бронирование,2,0,True,0,2,отказ_брони,6700.0,89,1,0,тип_питания_1,False,тип_4,0
INN17081,2019-02-15,офлайн_бронирование,1,0,True,0,1,нет_отказа,33500.0,106,5,0,тип_питания_1,False,тип_1,0
INN17082,2017-11-15,онлайн_бронирование,1,0,True,1,1,отказ_брони,140700.0,185,15,6,тип_питания_1,True,тип_4,0
INN17083,2020-07-16,онлайн_бронирование,3,2,True,1,1,отказ_брони,62300.0,11,5,2,тип_питания_1,False,тип_1,1
INN17084,2020-07-29,онлайн_бронирование,3,2,True,2,1,отказ_брони,93800.0,160,10,4,тип_питания_2,False,тип_1,0
INN17085,2020-08-13,онлайн_бронирование,3,2,True,3,1,нет_отказа,46900.0,11,5,2,тип_питания_1,False,тип_1,1
INN17086,2022-02-03,онлайн_бронирование,3,2,True,3,2,нет_отказа,46900.0,4,5,2,тип_питания_1,False,тип_4,0
INN17087,2019-12-23,корпоративное_бронирование,1,0,False,0,0,нет_отказа,124600.0,7,10,4,тип_питания_1,False,тип_4,1
INN17088,2017-05-28,корпоративное_бронирование,1,0,True,0,1,нет_отказа,26700.0,71,3,0,тип_питания_2,False,тип_4,0
INN17089,2019-11-12,онлайн_бронирование,1,1,False,0,0,отказ_брони,26800.0,117,4,0,тип_питания_1,False,тип_1,0
INN17090,2019-12-03,офлайн_бронирование,2,1,False,0,0,нет_отказа,26700.0,123,3,0,тип_питания_1,False,тип_1,0
INN17091,2019-09-22,корпоративное_бронирование,1,0,False,0,0,отказ_брони,6700.0,18,1,0,тип_питания_1,False,тип_1,0
INN17092,2019-10-29,корпоративное_бронирование,1,0,False,1,0,нет_отказа,93800.0,144,10,4,тип_питания_1,False,тип_1,0
INN17093,2020-05-29,корпоративное_бронирование,1,0,True,1,1,нет_отказа,46900.0,69,5,2,тип_питания_2,False,тип_1,1
INN17094,2020-01-16,корпоративное_бронирование,2,1,False,0,0,нет_отказа,89000.0,67,8,2,тип_питания_1,False,тип_2,1
INN17095,2018-04-29,онлайн_бронирование,3,0,False,0,0,нет_отказа,20100.0,150,3,0,тип_питания_1,False,тип_1,0
INN17096,2019-06-05,онлайн_бронирование,3,0,True,0,1,нет_отказа,60300.0,11,7,2,тип_питания_1,False,тип_1,1
INN17097,2020-06-24,онлайн_бронирование,3,0,True,0,2,отказ_брони,67000.0,192,8,2,тип_питания_2,False,тип_4,2
INN17098,2017-11-18,офлайн_бронирование,3,0,True,1,1,отказ_брони,80400.0,90,10,2,тип_питания_1,False,тип_4,2
INN17099,2019-01-06,онлайн_бронирование,2,0,False,0,0,отказ_брони,46900.0,181,5,2,тип_питания_1,False,тип_1,1
